Date,Month,Weekday,DayType,Hour,Base,Total_Trips
2014-04-16,Apr,Wed,Weekday,7,B02598,292
2014-04-16,Apr,Wed,Weekday,7,B02617,193
2014-04-16,Apr,Wed,Weekday,7,B02682,392
2014-04-16,Apr,Wed,Weekday,7,B02764,12
2014-04-16,Apr,Wed,Weekday,8,B02512,39
2014-04-16,Apr,Wed,Weekday,8,B02598,271
2014-04-16,Apr,Wed,Weekday,8,B02617,185
2014-04-16,Apr,Wed,Weekday,8,B02682,395
2014-04-16,Apr,Wed,Weekday,8,B02764,14
2014-04-16,Apr,Wed,Weekday,9,B02512,39
2014-04-16,Apr,Wed,Weekday,9,B02598,193
2014-04-16,Apr,Wed,Weekday,9,B02617,139
2014-04-16,Apr,Wed,Weekday,9,B02682,263
2014-04-16,Apr,Wed,Weekday,9,B02764,12
2014-04-16,Apr,Wed,Weekday,10,B02512,41
2014-04-16,Apr,Wed,Weekday,10,B02598,169
2014-04-16,Apr,Wed,Weekday,10,B02617,113
2014-04-16,Apr,Wed,Weekday,10,B02682,229
2014-04-16,Apr,Wed,Weekday,10,B02764,5
2014-04-16,Apr,Wed,Weekday,11,B02512,46
2014-04-16,Apr,Wed,Weekday,11,B02598,184
2014-04-16,Apr,Wed,Weekday,11,B02617,122
2014-04-16,Apr,Wed,Weekday,11,B02682,221
2014-04-16,Apr,Wed,Weekday,11,B02764,10
2014-04-16,Apr,Wed,Weekday,12,B02512,40
2014-04-16,Apr,Wed,Weekday,12,B02598,186
2014-04-16,Apr,Wed,Weekday,12,B02617,107
2014-04-16,Apr,Wed,Weekday,12,B02682,240
2014-04-16,Apr,Wed,Weekday,12,B02764,16
2014-04-16,Apr,Wed,Weekday,13,B02512,51
2014-04-16,Apr,Wed,Weekday,13,B02598,227
2014-04-16,Apr,Wed,Weekday,13,B02617,119
2014-04-16,Apr,Wed,Weekday,13,B02682,266
2014-04-16,Apr,Wed,Weekday,13,B02764,12
2014-04-16,Apr,Wed,Weekday,14,B02512,48
2014-04-16,Apr,Wed,Weekday,14,B02598,292
2014-04-16,Apr,Wed,Weekday,14,B02617,154
2014-04-16,Apr,Wed,Weekday,14,B02682,332
2014-04-16,Apr,Wed,Weekday,14,B02764,17
2014-04-16,Apr,Wed,Weekday,15,B02512,63
2014-04-16,Apr,Wed,Weekday,15,B02598,358
2014-04-16,Apr,Wed,Weekday,15,B02617,245
2014-04-16,Apr,Wed,Weekday,15,B02682,442
2014-04-16,Apr,Wed,Weekday,15,B02764,19
2014-04-16,Apr,Wed,Weekday,16,B02512,105
2014-04-16,Apr,Wed,Weekday,16,B02598,457
2014-04-16,Apr,Wed,Weekday,16,B02617,285
2014-04-16,Apr,Wed,Weekday,16,B02682,546
2014-04-16,Apr,Wed,Weekday,16,B02764,25
2014-04-16,Apr,Wed,Weekday,17,B02512,101
2014-04-16,Apr,Wed,Weekday,17,B02598,467
2014-04-16,Apr,Wed,Weekday,17,B02617,321
2014-04-16,Apr,Wed,Weekday,17,B02682,593
2014-04-16,Apr,Wed,Weekday,17,B02764,32
2014-04-16,Apr,Wed,Weekday,18,B02512,67
2014-04-16,Apr,Wed,Weekday,18,B02598,443
2014-04-16,Apr,Wed,Weekday,18,B02617,247
2014-04-16,Apr,Wed,Weekday,18,B02682,530
2014-04-16,Apr,Wed,Weekday,18,B02764,23
2014-04-16,Apr,Wed,Weekday,19,B02512,73
2014-04-16,Apr,Wed,Weekday,19,B02598,393
2014-04-16,Apr,Wed,Weekday,19,B02617,214
2014-04-16,Apr,Wed,Weekday,19,B02682,489
2014-04-16,Apr,Wed,Weekday,19,B02764,18
2014-04-16,Apr,Wed,Weekday,20,B02512,60
2014-04-16,Apr,Wed,Weekday,20,B02598,426
2014-04-16,Apr,Wed,Weekday,20,B02617,244
2014-04-16,Apr,Wed,Weekday,20,B02682,471
2014-04-16,Apr,Wed,Weekday,20,B02764,19
2014-04-16,Apr,Wed,Weekday,21,B02512,72
2014-04-16,Apr,Wed,Weekday,21,B02598,438
2014-04-16,Apr,Wed,Weekday,21,B02617,225
2014-04-16,Apr,Wed,Weekday,21,B02682,484
2014-04-16,Apr,Wed,Weekday,21,B02764,19
2014-04-16,Apr,Wed,Weekday,22,B02512,49
2014-04-16,Apr,Wed,Weekday,22,B02598,251
2014-04-16,Apr,Wed,Weekday,22,B02617,156
2014-04-16,Apr,Wed,Weekday,22,B02682,308
2014-04-16,Apr,Wed,Weekday,22,B02764,14
2014-04-16,Apr,Wed,Weekday,23,B02512,32
2014-04-16,Apr,Wed,Weekday,23,B02598,151
2014-04-16,Apr,Wed,Weekday,23,B02617,92
2014-04-16,Apr,Wed,Weekday,23,B02682,211
2014-04-16,Apr,Wed,Weekday,23,B02764,4
2014-04-17,Apr,Thu,Weekday,0,B02512,8
2014-04-17,Apr,Thu,Weekday,0,B02598,69
2014-04-17,Apr,Thu,Weekday,0,B02617,38
2014-04-17,Apr,Thu,Weekday,0,B02682,109
2014-04-17,Apr,Thu,Weekday,0,B02764,3
2014-04-17,Apr,Thu,Weekday,1,B02512,4
2014-04-17,Apr,Thu,Weekday,1,B02598,33
2014-04-17,Apr,Thu,Weekday,1,B02617,20
2014-04-17,Apr,Thu,Weekday,1,B02682,50
2014-04-17,Apr,Thu,Weekday,1,B02764,1
2014-04-17,Apr,Thu,Weekday,2,B02512,7
2014-04-17,Apr,Thu,Weekday,2,B02598,27
2014-04-17,Apr,Thu,Weekday,2,B02617,17
2014-04-17,Apr,Thu,Weekday,2,B02682,46
2014-04-17,Apr,Thu,Weekday,2,B02764,4
2014-04-17,Apr,Thu,Weekday,3,B02512,6
2014-04-17,Apr,Thu,Weekday,3,B02598,47
2014-04-17,Apr,Thu,Weekday,3,B02617,24
2014-04-17,Apr,Thu,Weekday,3,B02682,53
2014-04-17,Apr,Thu,Weekday,3,B02764,1
2014-04-17,Apr,Thu,Weekday,4,B02512,7
2014-04-17,Apr,Thu,Weekday,4,B02598,69
2014-04-17,Apr,Thu,Weekday,4,B02617,46
2014-04-17,Apr,Thu,Weekday,4,B02682,85
2014-04-17,Apr,Thu,Weekday,4,B02764,3
2014-04-17,Apr,Thu,Weekday,5,B02512,14
2014-04-17,Apr,Thu,Weekday,5,B02598,102
2014-04-17,Apr,Thu,Weekday,5,B02617,73
2014-04-17,Apr,Thu,Weekday,5,B02682,151
2014-04-17,Apr,Thu,Weekday,5,B02764,7
2014-04-17,Apr,Thu,Weekday,6,B02512,38
2014-04-17,Apr,Thu,Weekday,6,B02598,235
2014-04-17,Apr,Thu,Weekday,6,B02617,155
2014-04-17,Apr,Thu,Weekday,6,B02682,328
2014-04-17,Apr,Thu,Weekday,6,B02764,10
2014-04-17,Apr,Thu,Weekday,7,B02512,58
2014-04-17,Apr,Thu,Weekday,7,B02598,340
2014-04-17,Apr,Thu,Weekday,7,B02617,221
2014-04-17,Apr,Thu,Weekday,7,B02682,416
2014-04-17,Apr,Thu,Weekday,7,B02764,17
2014-04-17,Apr,Thu,Weekday,8,B02512,50
2014-04-17,Apr,Thu,Weekday,8,B02598,288
2014-04-17,Apr,Thu,Weekday,8,B02617,182
2014-04-17,Apr,Thu,Weekday,8,B02682,364
2014-04-17,Apr,Thu,Weekday,8,B02764,14
2014-04-17,Apr,Thu,Weekday,9,B02512,46
2014-04-17,Apr,Thu,Weekday,9,B02598,219
2014-04-17,Apr,Thu,Weekday,9,B02617,130
2014-04-17,Apr,Thu,Weekday,9,B02682,249
2014-04-17,Apr,Thu,Weekday,9,B02764,12
2014-04-17,Apr,Thu,Weekday,10,B02512,38
2014-04-17,Apr,Thu,Weekday,10,B02598,186
2014-04-17,Apr,Thu,Weekday,10,B02617,127
2014-04-17,Apr,Thu,Weekday,10,B02682,248
2014-04-17,Apr,Thu,Weekday,10,B02764,12
2014-04-17,Apr,Thu,Weekday,11,B02512,43
2014-04-17,Apr,Thu,Weekday,11,B02598,212
2014-04-17,Apr,Thu,Weekday,11,B02617,139
2014-04-17,Apr,Thu,Weekday,11,B02682,256
2014-04-17,Apr,Thu,Weekday,11,B02764,15
2014-04-17,Apr,Thu,Weekday,12,B02512,58
2014-04-17,Apr,Thu,Weekday,12,B02598,212
2014-04-17,Apr,Thu,Weekday,12,B02617,155
2014-04-17,Apr,Thu,Weekday,12,B02682,264
2014-04-17,Apr,Thu,Weekday,12,B02764,17
2014-04-17,Apr,Thu,Weekday,13,B02512,65
2014-04-17,Apr,Thu,Weekday,13,B02598,264
2014-04-17,Apr,Thu,Weekday,13,B02617,160
2014-04-17,Apr,Thu,Weekday,13,B02682,344
2014-04-17,Apr,Thu,Weekday,13,B02764,16
2014-04-17,Apr,Thu,Weekday,14,B02512,59
2014-04-17,Apr,Thu,Weekday,14,B02598,344
2014-04-17,Apr,Thu,Weekday,14,B02617,178
2014-04-17,Apr,Thu,Weekday,14,B02682,384
2014-04-17,Apr,Thu,Weekday,14,B02764,18
2014-04-17,Apr,Thu,Weekday,15,B02512,81
2014-04-17,Apr,Thu,Weekday,15,B02598,384
2014-04-17,Apr,Thu,Weekday,15,B02617,233
2014-04-17,Apr,Thu,Weekday,15,B02682,455
2014-04-17,Apr,Thu,Weekday,15,B02764,26
2014-04-17,Apr,Thu,Weekday,16,B02512,108
2014-04-17,Apr,Thu,Weekday,16,B02598,465
2014-04-17,Apr,Thu,Weekday,16,B02617,283
2014-04-17,Apr,Thu,Weekday,16,B02682,591
2014-04-17,Apr,Thu,Weekday,16,B02764,31
2014-04-17,Apr,Thu,Weekday,17,B02512,116
2014-04-17,Apr,Thu,Weekday,17,B02598,561
2014-04-17,Apr,Thu,Weekday,17,B02617,279
2014-04-17,Apr,Thu,Weekday,17,B02682,653
2014-04-17,Apr,Thu,Weekday,17,B02764,28
2014-04-17,Apr,Thu,Weekday,18,B02512,117
2014-04-17,Apr,Thu,Weekday,18,B02598,595
2014-04-17,Apr,Thu,Weekday,18,B02617,284
2014-04-17,Apr,Thu,Weekday,18,B02682,655
2014-04-17,Apr,Thu,Weekday,18,B02764,29
2014-04-17,Apr,Thu,Weekday,19,B02512,87
2014-04-17,Apr,Thu,Weekday,19,B02598,532
2014-04-17,Apr,Thu,Weekday,19,B02617,290
2014-04-17,Apr,Thu,Weekday,19,B02682,607
2014-04-17,Apr,Thu,Weekday,19,B02764,25
2014-04-17,Apr,Thu,Weekday,20,B02512,105
2014-04-17,Apr,Thu,Weekday,20,B02598,538
2014-04-17,Apr,Thu,Weekday,20,B02617,279
2014-04-17,Apr,Thu,Weekday,20,B02682,573
2014-04-17,Apr,Thu,Weekday,20,B02764,19
2014-04-17,Apr,Thu,Weekday,21,B02512,100
2014-04-17,Apr,Thu,Weekday,21,B02598,519
2014-04-17,Apr,Thu,Weekday,21,B02617,302
2014-04-17,Apr,Thu,Weekday,21,B02682,585
2014-04-17,Apr,Thu,Weekday,21,B02764,23
2014-04-17,Apr,Thu,Weekday,22,B02512,81
2014-04-17,Apr,Thu,Weekday,22,B02598,453
2014-04-17,Apr,Thu,Weekday,22,B02617,245
2014-04-17,Apr,Thu,Weekday,22,B02682,530
2014-04-17,Apr,Thu,Weekday,22,B02764,22
2014-04-17,Apr,Thu,Weekday,23,B02512,47
2014-04-17,Apr,Thu,Weekday,23,B02598,254
2014-04-17,Apr,Thu,Weekday,23,B02617,153
2014-04-17,Apr,Thu,Weekday,23,B02682,309
2014-04-17,Apr,Thu,Weekday,23,B02764,11
2014-04-18,Apr,Fri,Weekday,0,B02512,31
2014-04-18,Apr,Fri,Weekday,0,B02598,147
2014-04-18,Apr,Fri,Weekday,0,B02617,83
2014-04-18,Apr,Fri,Weekday,0,B02682,172
2014-04-18,Apr,Fri,Weekday,0,B02764,5
2014-04-18,Apr,Fri,Weekday,1,B02512,14
2014-04-18,Apr,Fri,Weekday,1,B02598,77
2014-04-18,Apr,Fri,Weekday,1,B02617,33
2014-04-18,Apr,Fri,Weekday,1,B02682,94
2014-04-18,Apr,Fri,Weekday,1,B02764,4
2014-04-18,Apr,Fri,Weekday,2,B02512,6
2014-04-18,Apr,Fri,Weekday,2,B02598,65
2014-04-18,Apr,Fri,Weekday,2,B02617,21
2014-04-18,Apr,Fri,Weekday,2,B02682,55
2014-04-18,Apr,Fri,Weekday,2,B02764,1
2014-04-18,Apr,Fri,Weekday,3,B02512,6
2014-04-18,Apr,Fri,Weekday,3,B02598,75
2014-04-18,Apr,Fri,Weekday,3,B02617,45
2014-04-18,Apr,Fri,Weekday,3,B02682,82
2014-04-18,Apr,Fri,Weekday,4,B02512,10
2014-04-18,Apr,Fri,Weekday,4,B02598,71
2014-04-18,Apr,Fri,Weekday,4,B02617,46
2014-04-18,Apr,Fri,Weekday,4,B02682,98
2014-04-18,Apr,Fri,Weekday,4,B02764,3
2014-04-18,Apr,Fri,Weekday,5,B02512,12
2014-04-18,Apr,Fri,Weekday,5,B02598,90
2014-04-18,Apr,Fri,Weekday,5,B02617,64
2014-04-18,Apr,Fri,Weekday,5,B02682,121
2014-04-18,Apr,Fri,Weekday,5,B02764,5
2014-04-18,Apr,Fri,Weekday,6,B02512,23
2014-04-18,Apr,Fri,Weekday,6,B02598,128
2014-04-18,Apr,Fri,Weekday,6,B02617,70
2014-04-18,Apr,Fri,Weekday,6,B02682,174
2014-04-18,Apr,Fri,Weekday,6,B02764,6
2014-04-18,Apr,Fri,Weekday,7,B02512,30
2014-04-18,Apr,Fri,Weekday,7,B02598,214
2014-04-18,Apr,Fri,Weekday,7,B02617,127
2014-04-18,Apr,Fri,Weekday,7,B02682,262
2014-04-18,Apr,Fri,Weekday,7,B02764,13
2014-04-18,Apr,Fri,Weekday,8,B02512,33
2014-04-18,Apr,Fri,Weekday,8,B02598,246
2014-04-18,Apr,Fri,Weekday,8,B02617,149
2014-04-18,Apr,Fri,Weekday,8,B02682,276
2014-04-18,Apr,Fri,Weekday,8,B02764,16
2014-04-18,Apr,Fri,Weekday,9,B02512,37
2014-04-18,Apr,Fri,Weekday,9,B02598,205
2014-04-18,Apr,Fri,Weekday,9,B02617,128
2014-04-18,Apr,Fri,Weekday,9,B02682,258
2014-04-18,Apr,Fri,Weekday,9,B02764,12
2014-04-18,Apr,Fri,Weekday,10,B02512,33
2014-04-18,Apr,Fri,Weekday,10,B02598,173
2014-04-18,Apr,Fri,Weekday,10,B02617,118
2014-04-18,Apr,Fri,Weekday,10,B02682,226
2014-04-18,Apr,Fri,Weekday,10,B02764,8
2014-04-18,Apr,Fri,Weekday,11,B02512,38
2014-04-18,Apr,Fri,Weekday,11,B02598,203
2014-04-18,Apr,Fri,Weekday,11,B02617,124
2014-04-18,Apr,Fri,Weekday,11,B02682,257
2014-04-18,Apr,Fri,Weekday,11,B02764,12
2014-04-18,Apr,Fri,Weekday,12,B02512,45
2014-04-18,Apr,Fri,Weekday,12,B02598,216
2014-04-18,Apr,Fri,Weekday,12,B02617,122
2014-04-18,Apr,Fri,Weekday,12,B02682,268
2014-04-18,Apr,Fri,Weekday,12,B02764,14
2014-04-18,Apr,Fri,Weekday,13,B02512,50
2014-04-18,Apr,Fri,Weekday,13,B02598,256
2014-04-18,Apr,Fri,Weekday,13,B02617,148
2014-04-18,Apr,Fri,Weekday,13,B02682,301
2014-04-18,Apr,Fri,Weekday,13,B02764,15
2014-04-18,Apr,Fri,Weekday,14,B02512,47
2014-04-18,Apr,Fri,Weekday,14,B02598,297
2014-04-18,Apr,Fri,Weekday,14,B02617,182
2014-04-18,Apr,Fri,Weekday,14,B02682,336
2014-04-18,Apr,Fri,Weekday,14,B02764,15
2014-04-18,Apr,Fri,Weekday,15,B02512,58
2014-04-18,Apr,Fri,Weekday,15,B02598,382
2014-04-18,Apr,Fri,Weekday,15,B02617,203
2014-04-18,Apr,Fri,Weekday,15,B02682,465
2014-04-18,Apr,Fri,Weekday,15,B02764,31
2014-04-18,Apr,Fri,Weekday,16,B02512,63
2014-04-18,Apr,Fri,Weekday,16,B02598,434
2014-04-18,Apr,Fri,Weekday,16,B02617,229
2014-04-18,Apr,Fri,Weekday,16,B02682,519
2014-04-18,Apr,Fri,Weekday,16,B02764,31
2014-04-18,Apr,Fri,Weekday,17,B02512,57
2014-04-18,Apr,Fri,Weekday,17,B02598,393
2014-04-18,Apr,Fri,Weekday,17,B02617,192
2014-04-18,Apr,Fri,Weekday,17,B02682,512
2014-04-18,Apr,Fri,Weekday,17,B02764,11
2014-04-18,Apr,Fri,Weekday,18,B02512,65
2014-04-18,Apr,Fri,Weekday,18,B02598,482
2014-04-18,Apr,Fri,Weekday,18,B02617,243
2014-04-18,Apr,Fri,Weekday,18,B02682,530
2014-04-18,Apr,Fri,Weekday,18,B02764,24
2014-04-18,Apr,Fri,Weekday,19,B02512,69
2014-04-18,Apr,Fri,Weekday,19,B02598,419
2014-04-18,Apr,Fri,Weekday,19,B02617,171
2014-04-18,Apr,Fri,Weekday,19,B02682,461
2014-04-18,Apr,Fri,Weekday,19,B02764,27
2014-04-18,Apr,Fri,Weekday,20,B02512,67
2014-04-18,Apr,Fri,Weekday,20,B02598,343
2014-04-18,Apr,Fri,Weekday,20,B02617,174
2014-04-18,Apr,Fri,Weekday,20,B02682,451
2014-04-18,Apr,Fri,Weekday,20,B02764,20
2014-04-18,Apr,Fri,Weekday,21,B02512,59
2014-04-18,Apr,Fri,Weekday,21,B02598,407
2014-04-18,Apr,Fri,Weekday,21,B02617,207
2014-04-18,Apr,Fri,Weekday,21,B02682,449
2014-04-18,Apr,Fri,Weekday,21,B02764,27
2014-04-18,Apr,Fri,Weekday,22,B02512,61
2014-04-18,Apr,Fri,Weekday,22,B02598,475
2014-04-18,Apr,Fri,Weekday,22,B02617,246
2014-04-18,Apr,Fri,Weekday,22,B02682,516
2014-04-18,Apr,Fri,Weekday,22,B02764,28
2014-04-18,Apr,Fri,Weekday,23,B02512,39
2014-04-18,Apr,Fri,Weekday,23,B02598,356
2014-04-18,Apr,Fri,Weekday,23,B02617,203
2014-04-18,Apr,Fri,Weekday,23,B02682,406
2014-04-18,Apr,Fri,Weekday,23,B02764,22
2014-04-19,Apr,Sat,Weekend,0,B02512,26
2014-04-19,Apr,Sat,Weekend,0,B02598,208
2014-04-19,Apr,Sat,Weekend,0,B02617,115
2014-04-19,Apr,Sat,Weekend,0,B02682,273
2014-04-19,Apr,Sat,Weekend,0,B02764,13
2014-04-19,Apr,Sat,Weekend,1,B02512,19
2014-04-19,Apr,Sat,Weekend,1,B02598,152
2014-04-19,Apr,Sat,Weekend,1,B02617,71
2014-04-19,Apr,Sat,Weekend,1,B02682,194
2014-04-19,Apr,Sat,Weekend,1,B02764,7
2014-04-19,Apr,Sat,Weekend,2,B02512,7
2014-04-19,Apr,Sat,Weekend,2,B02598,100
2014-04-19,Apr,Sat,Weekend,2,B02617,58
2014-04-19,Apr,Sat,Weekend,2,B02682,131
2014-04-19,Apr,Sat,Weekend,2,B02764,5
2014-04-19,Apr,Sat,Weekend,3,B02512,8
2014-04-19,Apr,Sat,Weekend,3,B02598,76
2014-04-19,Apr,Sat,Weekend,3,B02617,37
2014-04-19,Apr,Sat,Weekend,3,B02682,100
2014-04-19,Apr,Sat,Weekend,3,B02764,2
2014-04-19,Apr,Sat,Weekend,4,B02512,5
2014-04-19,Apr,Sat,Weekend,4,B02598,63
2014-04-19,Apr,Sat,Weekend,4,B02617,25
2014-04-19,Apr,Sat,Weekend,4,B02682,56
2014-04-19,Apr,Sat,Weekend,4,B02764,2
2014-04-19,Apr,Sat,Weekend,5,B02512,9
2014-04-19,Apr,Sat,Weekend,5,B02598,57
2014-04-19,Apr,Sat,Weekend,5,B02617,27
2014-04-19,Apr,Sat,Weekend,5,B02682,60
2014-04-19,Apr,Sat,Weekend,5,B02764,1
2014-04-19,Apr,Sat,Weekend,6,B02512,6
2014-04-19,Apr,Sat,Weekend,6,B02598,66
2014-04-19,Apr,Sat,Weekend,6,B02617,33
2014-04-19,Apr,Sat,Weekend,6,B02682,70
2014-04-19,Apr,Sat,Weekend,6,B02764,1
2014-04-19,Apr,Sat,Weekend,7,B02512,15
2014-04-19,Apr,Sat,Weekend,7,B02598,71
2014-04-19,Apr,Sat,Weekend,7,B02617,45
2014-04-19,Apr,Sat,Weekend,7,B02682,86
2014-04-19,Apr,Sat,Weekend,7,B02764,4
2014-04-19,Apr,Sat,Weekend,8,B02512,10
2014-04-19,Apr,Sat,Weekend,8,B02598,105
2014-04-19,Apr,Sat,Weekend,8,B02617,55
2014-04-19,Apr,Sat,Weekend,8,B02682,111
2014-04-19,Apr,Sat,Weekend,8,B02764,9
2014-04-19,Apr,Sat,Weekend,9,B02512,22
2014-04-19,Apr,Sat,Weekend,9,B02598,129
2014-04-19,Apr,Sat,Weekend,9,B02617,72
2014-04-19,Apr,Sat,Weekend,9,B02682,156
2014-04-19,Apr,Sat,Weekend,9,B02764,7
2014-04-19,Apr,Sat,Weekend,10,B02512,32
2014-04-19,Apr,Sat,Weekend,10,B02598,149
2014-04-19,Apr,Sat,Weekend,10,B02617,98
2014-04-19,Apr,Sat,Weekend,10,B02682,177
2014-04-19,Apr,Sat,Weekend,10,B02764,8
2014-04-19,Apr,Sat,Weekend,11,B02512,35
2014-04-19,Apr,Sat,Weekend,11,B02598,180
2014-04-19,Apr,Sat,Weekend,11,B02617,110
2014-04-19,Apr,Sat,Weekend,11,B02682,207
2014-04-19,Apr,Sat,Weekend,11,B02764,10
2014-04-19,Apr,Sat,Weekend,12,B02512,35
2014-04-19,Apr,Sat,Weekend,12,B02598,193
2014-04-19,Apr,Sat,Weekend,12,B02617,119
2014-04-19,Apr,Sat,Weekend,12,B02682,244
2014-04-19,Apr,Sat,Weekend,12,B02764,12
2014-04-19,Apr,Sat,Weekend,13,B02512,48
2014-04-19,Apr,Sat,Weekend,13,B02598,215
2014-04-19,Apr,Sat,Weekend,13,B02617,125
2014-04-19,Apr,Sat,Weekend,13,B02682,220
2014-04-19,Apr,Sat,Weekend,13,B02764,8
2014-04-19,Apr,Sat,Weekend,14,B02512,42
2014-04-19,Apr,Sat,Weekend,14,B02598,230
2014-04-19,Apr,Sat,Weekend,14,B02617,125
2014-04-19,Apr,Sat,Weekend,14,B02682,266
2014-04-19,Apr,Sat,Weekend,14,B02764,14
2014-04-19,Apr,Sat,Weekend,15,B02512,55
2014-04-19,Apr,Sat,Weekend,15,B02598,330
2014-04-19,Apr,Sat,Weekend,15,B02617,167
2014-04-19,Apr,Sat,Weekend,15,B02682,346
2014-04-19,Apr,Sat,Weekend,15,B02764,14
2014-04-19,Apr,Sat,Weekend,16,B02512,67
2014-04-19,Apr,Sat,Weekend,16,B02598,367
2014-04-19,Apr,Sat,Weekend,16,B02617,181
2014-04-19,Apr,Sat,Weekend,16,B02682,380
2014-04-19,Apr,Sat,Weekend,16,B02764,19
2014-04-19,Apr,Sat,Weekend,17,B02512,52
2014-04-19,Apr,Sat,Weekend,17,B02598,327
2014-04-19,Apr,Sat,Weekend,17,B02617,183
2014-04-19,Apr,Sat,Weekend,17,B02682,403
2014-04-19,Apr,Sat,Weekend,17,B02764,14
2014-04-19,Apr,Sat,Weekend,18,B02512,73
2014-04-19,Apr,Sat,Weekend,18,B02598,373
2014-04-19,Apr,Sat,Weekend,18,B02617,176
2014-04-19,Apr,Sat,Weekend,18,B02682,399
2014-04-19,Apr,Sat,Weekend,18,B02764,15
2014-04-19,Apr,Sat,Weekend,19,B02512,64
2014-04-19,Apr,Sat,Weekend,19,B02598,345
2014-04-19,Apr,Sat,Weekend,19,B02617,174
2014-04-19,Apr,Sat,Weekend,19,B02682,405
2014-04-19,Apr,Sat,Weekend,19,B02764,16
2014-04-19,Apr,Sat,Weekend,20,B02512,48
2014-04-19,Apr,Sat,Weekend,20,B02598,291
2014-04-19,Apr,Sat,Weekend,20,B02617,145
2014-04-19,Apr,Sat,Weekend,20,B02682,334
2014-04-19,Apr,Sat,Weekend,20,B02764,10
2014-04-19,Apr,Sat,Weekend,21,B02512,60
2014-04-19,Apr,Sat,Weekend,21,B02598,363
2014-04-19,Apr,Sat,Weekend,21,B02617,173
2014-04-19,Apr,Sat,Weekend,21,B02682,377
2014-04-19,Apr,Sat,Weekend,21,B02764,19
2014-04-19,Apr,Sat,Weekend,22,B02512,68
2014-04-19,Apr,Sat,Weekend,22,B02598,389
2014-04-19,Apr,Sat,Weekend,22,B02617,190
2014-04-19,Apr,Sat,Weekend,22,B02682,440
2014-04-19,Apr,Sat,Weekend,22,B02764,18
2014-04-19,Apr,Sat,Weekend,23,B02512,45
2014-04-19,Apr,Sat,Weekend,23,B02598,303
2014-04-19,Apr,Sat,Weekend,23,B02617,141
2014-04-19,Apr,Sat,Weekend,23,B02682,340
2014-04-19,Apr,Sat,Weekend,23,B02764,21
2014-04-20,Apr,Sun,Weekend,0,B02512,30
2014-04-20,Apr,Sun,Weekend,0,B02598,194
2014-04-20,Apr,Sun,Weekend,0,B02617,87
2014-04-20,Apr,Sun,Weekend,0,B02682,222
2014-04-20,Apr,Sun,Weekend,0,B02764,11
2014-04-20,Apr,Sun,Weekend,1,B02512,21
2014-04-20,Apr,Sun,Weekend,1,B02598,124
2014-04-20,Apr,Sun,Weekend,1,B02617,95
2014-04-20,Apr,Sun,Weekend,1,B02682,179
2014-04-20,Apr,Sun,Weekend,1,B02764,14
2014-04-20,Apr,Sun,Weekend,2,B02512,4
2014-04-20,Apr,Sun,Weekend,2,B02598,96
2014-04-20,Apr,Sun,Weekend,2,B02617,51
2014-04-20,Apr,Sun,Weekend,2,B02682,121
2014-04-20,Apr,Sun,Weekend,2,B02764,3
2014-04-20,Apr,Sun,Weekend,3,B02512,4
2014-04-20,Apr,Sun,Weekend,3,B02598,82
2014-04-20,Apr,Sun,Weekend,3,B02617,29
2014-04-20,Apr,Sun,Weekend,3,B02682,90
2014-04-20,Apr,Sun,Weekend,3,B02764,4
2014-04-20,Apr,Sun,Weekend,4,B02512,7
2014-04-20,Apr,Sun,Weekend,4,B02598,58
2014-04-20,Apr,Sun,Weekend,4,B02617,26
2014-04-20,Apr,Sun,Weekend,4,B02682,56
2014-04-20,Apr,Sun,Weekend,4,B02764,2
2014-04-20,Apr,Sun,Weekend,5,B02512,4
2014-04-20,Apr,Sun,Weekend,5,B02598,37
2014-04-20,Apr,Sun,Weekend,5,B02617,18
2014-04-20,Apr,Sun,Weekend,5,B02682,58
2014-04-20,Apr,Sun,Weekend,5,B02764,1
2014-04-20,Apr,Sun,Weekend,6,B02512,5
2014-04-20,Apr,Sun,Weekend,6,B02598,46
2014-04-20,Apr,Sun,Weekend,6,B02617,17
2014-04-20,Apr,Sun,Weekend,6,B02682,56
2014-04-20,Apr,Sun,Weekend,6,B02764,2
2014-04-20,Apr,Sun,Weekend,7,B02512,10
2014-04-20,Apr,Sun,Weekend,7,B02598,60
2014-04-20,Apr,Sun,Weekend,7,B02617,32
2014-04-20,Apr,Sun,Weekend,7,B02682,77
2014-04-20,Apr,Sun,Weekend,7,B02764,4
2014-04-20,Apr,Sun,Weekend,8,B02512,20
2014-04-20,Apr,Sun,Weekend,8,B02598,102
2014-04-20,Apr,Sun,Weekend,8,B02617,56
2014-04-20,Apr,Sun,Weekend,8,B02682,107
2014-04-20,Apr,Sun,Weekend,8,B02764,6
2014-04-20,Apr,Sun,Weekend,9,B02512,31
2014-04-20,Apr,Sun,Weekend,9,B02598,134
2014-04-20,Apr,Sun,Weekend,9,B02617,76
2014-04-20,Apr,Sun,Weekend,9,B02682,184
2014-04-20,Apr,Sun,Weekend,9,B02764,6
2014-04-20,Apr,Sun,Weekend,10,B02512,39
2014-04-20,Apr,Sun,Weekend,10,B02598,168
2014-04-20,Apr,Sun,Weekend,10,B02617,91
2014-04-20,Apr,Sun,Weekend,10,B02682,202
2014-04-20,Apr,Sun,Weekend,10,B02764,9
