Month,Base,Lat_Grid,Lon_Grid,Total_Trips
Jul,B02617,40.65,-74.12,1
Jul,B02617,40.65,-74.08,3
Jul,B02617,40.65,-74.02,52
Jul,B02617,40.65,-74.01,68
Jul,B02617,40.65,-74,94
Jul,B02617,40.65,-73.99,2
Jul,B02617,40.65,-73.98,112
Jul,B02617,40.65,-73.97,132
Jul,B02617,40.65,-73.96000000000001,239
Jul,B02617,40.65,-73.95,76
Jul,B02617,40.65,-73.94,49
Jul,B02617,40.65,-73.93,26
Jul,B02617,40.65,-73.92,21
Jul,B02617,40.65,-73.91,34
Jul,B02617,40.65,-73.9,25
Jul,B02617,40.65,-73.89,7
Jul,B02617,40.65,-73.88,14
Jul,B02617,40.65,-73.87,5
Jul,B02617,40.65,-73.85000000000001,2
Jul,B02617,40.65,-73.84,13
Jul,B02617,40.65,-73.83,1
Jul,B02617,40.65,-73.81,7
Jul,B02617,40.65,-73.8,11
Jul,B02617,40.65,-73.79,1070
Jul,B02617,40.65,-73.78,2217
Jul,B02617,40.65,-73.77,3
Jul,B02617,40.65,-73.76,4
Jul,B02617,40.65,-73.74,1
Jul,B02617,40.65,-73.73,5
Jul,B02617,40.65,-73.71000000000001,1
Jul,B02617,40.65,-73.7,1
Jul,B02617,40.660000000000004,-74.14,1
Jul,B02617,40.660000000000004,-74.13,5
Jul,B02617,40.660000000000004,-74.12,3
Jul,B02617,40.660000000000004,-74.11,1
Jul,B02617,40.660000000000004,-74.10000000000001,1
Jul,B02617,40.660000000000004,-74.09,2
Jul,B02617,40.660000000000004,-74.01,126
Jul,B02617,40.660000000000004,-74,119
Jul,B02617,40.660000000000004,-73.99,394
Jul,B02617,40.660000000000004,-73.98,445
Jul,B02617,40.660000000000004,-73.97,12
Jul,B02617,40.660000000000004,-73.96000000000001,267
Jul,B02617,40.660000000000004,-73.95,197
Jul,B02617,40.660000000000004,-73.94,100
Jul,B02617,40.660000000000004,-73.93,46
Jul,B02617,40.660000000000004,-73.92,46
Jul,B02617,40.660000000000004,-73.91,29
Jul,B02617,40.660000000000004,-73.9,15
Jul,B02617,40.660000000000004,-73.89,17
Jul,B02617,40.660000000000004,-73.88,12
Jul,B02617,40.660000000000004,-73.87,10
Jul,B02617,40.660000000000004,-73.86,2
Jul,B02617,40.660000000000004,-73.85000000000001,7
Jul,B02617,40.660000000000004,-73.84,12
Jul,B02617,40.660000000000004,-73.83,20
Jul,B02617,40.660000000000004,-73.82000000000001,7
Jul,B02617,40.660000000000004,-73.81,3
Jul,B02617,40.660000000000004,-73.8,47
Jul,B02617,40.660000000000004,-73.79,8
Jul,B02617,40.660000000000004,-73.78,4
Jul,B02617,40.660000000000004,-73.77,9
Jul,B02617,40.660000000000004,-73.76,8
Jul,B02617,40.660000000000004,-73.75,7
Jul,B02617,40.660000000000004,-73.74,5
Jul,B02617,40.660000000000004,-73.73,3
Jul,B02617,40.660000000000004,-73.72,9
Jul,B02617,40.660000000000004,-73.7,3
Jul,B02617,40.67,-74.12,3
Jul,B02617,40.67,-74.11,5
Jul,B02617,40.67,-74.10000000000001,4
Jul,B02617,40.67,-74.09,1
Jul,B02617,40.67,-74.08,1
Jul,B02617,40.67,-74.02,94
Jul,B02617,40.67,-74.01,165
Jul,B02617,40.67,-74,113
Jul,B02617,40.67,-73.99,633
Jul,B02617,40.67,-73.98,1004
Jul,B02617,40.67,-73.97,410
Jul,B02617,40.67,-73.96000000000001,663
Jul,B02617,40.67,-73.95,431
Jul,B02617,40.67,-73.94,240
Jul,B02617,40.67,-73.93,114
Jul,B02617,40.67,-73.92,27
Jul,B02617,40.67,-73.91,16
Jul,B02617,40.67,-73.9,10
Jul,B02617,40.67,-73.89,20
Jul,B02617,40.67,-73.88,23
Jul,B02617,40.67,-73.87,8
Jul,B02617,40.67,-73.86,19
Jul,B02617,40.67,-73.85000000000001,19
Jul,B02617,40.67,-73.84,7
Jul,B02617,40.67,-73.83,17
Jul,B02617,40.67,-73.82000000000001,18
Jul,B02617,40.67,-73.81,49
Jul,B02617,40.67,-73.8,60
Jul,B02617,40.67,-73.79,42
Jul,B02617,40.67,-73.78,25
Jul,B02617,40.67,-73.77,13
Jul,B02617,40.67,-73.76,7
Jul,B02617,40.67,-73.75,3
Jul,B02617,40.67,-73.74,4
Jul,B02617,40.67,-73.73,4
Jul,B02617,40.67,-73.72,4
Jul,B02617,40.68,-74.12,2
Jul,B02617,40.68,-74.11,1
Jul,B02617,40.68,-74.10000000000001,4
Jul,B02617,40.68,-74.09,1
Jul,B02617,40.68,-74.02,162
Jul,B02617,40.68,-74.01,325
Jul,B02617,40.68,-74,799
Jul,B02617,40.68,-73.99,779
Jul,B02617,40.68,-73.98,1258
Jul,B02617,40.68,-73.97,1032
Jul,B02617,40.68,-73.96000000000001,957
Jul,B02617,40.68,-73.95,524
Jul,B02617,40.68,-73.94,320
Jul,B02617,40.68,-73.93,207
Jul,B02617,40.68,-73.92,104
Jul,B02617,40.68,-73.91,94
Jul,B02617,40.68,-73.9,38
Jul,B02617,40.68,-73.89,11
Jul,B02617,40.68,-73.88,10
Jul,B02617,40.68,-73.87,14
Jul,B02617,40.68,-73.86,10
Jul,B02617,40.68,-73.85000000000001,18
Jul,B02617,40.68,-73.84,26
Jul,B02617,40.68,-73.83,9
Jul,B02617,40.68,-73.82000000000001,11
Jul,B02617,40.68,-73.81,11
Jul,B02617,40.68,-73.8,24
Jul,B02617,40.68,-73.79,5
Jul,B02617,40.68,-73.78,10
Jul,B02617,40.68,-73.77,7
Jul,B02617,40.68,-73.76,5
Jul,B02617,40.68,-73.75,9
Jul,B02617,40.68,-73.74,3
Jul,B02617,40.68,-73.73,5
Jul,B02617,40.68,-73.72,2
Jul,B02617,40.68,-73.71000000000001,4
Jul,B02617,40.68,-73.7,1
Jul,B02617,40.69,-74.11,5
Jul,B02617,40.69,-74.10000000000001,7
Jul,B02617,40.69,-74.09,5
Jul,B02617,40.69,-74.07000000000001,6
Jul,B02617,40.69,-74.06,1
Jul,B02617,40.69,-74.01,1
Jul,B02617,40.69,-74,846
Jul,B02617,40.69,-73.99,1762
Jul,B02617,40.69,-73.98,1107
Jul,B02617,40.69,-73.97,1301
Jul,B02617,40.69,-73.96000000000001,900
Jul,B02617,40.69,-73.95,614
Jul,B02617,40.69,-73.94,396
Jul,B02617,40.69,-73.93,278
Jul,B02617,40.69,-73.92,288
Jul,B02617,40.69,-73.91,219
Jul,B02617,40.69,-73.9,23
Jul,B02617,40.69,-73.89,2
Jul,B02617,40.69,-73.88,2
Jul,B02617,40.69,-73.87,10
Jul,B02617,40.69,-73.86,19
Jul,B02617,40.69,-73.85000000000001,19
Jul,B02617,40.69,-73.84,9
Jul,B02617,40.69,-73.83,24
Jul,B02617,40.69,-73.82000000000001,11
Jul,B02617,40.69,-73.81,13
Jul,B02617,40.69,-73.8,7
Jul,B02617,40.69,-73.78,4
Jul,B02617,40.69,-73.77,3
Jul,B02617,40.69,-73.76,5
Jul,B02617,40.69,-73.75,4
Jul,B02617,40.69,-73.74,9
Jul,B02617,40.69,-73.73,4
Jul,B02617,40.69,-73.72,3
Jul,B02617,40.69,-73.71000000000001,1
Jul,B02617,40.69,-73.7,1
Jul,B02617,40.7,-74.15,1
Jul,B02617,40.7,-74.14,1
Jul,B02617,40.7,-74.12,1
Jul,B02617,40.7,-74.10000000000001,2
Jul,B02617,40.7,-74.09,14
Jul,B02617,40.7,-74.08,5
Jul,B02617,40.7,-74.07000000000001,5
Jul,B02617,40.7,-74.06,3
Jul,B02617,40.7,-74.05,2
Jul,B02617,40.7,-74.02,92
Jul,B02617,40.7,-74.01,1824
Jul,B02617,40.7,-74,248
Jul,B02617,40.7,-73.99,1844
Jul,B02617,40.7,-73.98,562
Jul,B02617,40.7,-73.97,325
Jul,B02617,40.7,-73.96000000000001,191
Jul,B02617,40.7,-73.95,245
Jul,B02617,40.7,-73.94,398
Jul,B02617,40.7,-73.93,911
Jul,B02617,40.7,-73.92,424
Jul,B02617,40.7,-73.91,199
Jul,B02617,40.7,-73.9,67
Jul,B02617,40.7,-73.89,16
Jul,B02617,40.7,-73.88,23
Jul,B02617,40.7,-73.87,15
Jul,B02617,40.7,-73.86,13
Jul,B02617,40.7,-73.85000000000001,11
Jul,B02617,40.7,-73.84,22
Jul,B02617,40.7,-73.83,36
Jul,B02617,40.7,-73.82000000000001,29
Jul,B02617,40.7,-73.81,91
Jul,B02617,40.7,-73.8,27
Jul,B02617,40.7,-73.79,5
Jul,B02617,40.7,-73.78,5
Jul,B02617,40.7,-73.77,11
Jul,B02617,40.7,-73.76,7
Jul,B02617,40.7,-73.75,9
Jul,B02617,40.7,-73.74,11
Jul,B02617,40.7,-73.73,3
Jul,B02617,40.7,-73.72,7
Jul,B02617,40.7,-73.7,2
Jul,B02617,40.71,-74.11,3
Jul,B02617,40.71,-74.10000000000001,9
Jul,B02617,40.71,-74.09,13
Jul,B02617,40.71,-74.08,10
Jul,B02617,40.71,-74.07000000000001,3
Jul,B02617,40.71,-74.06,22
Jul,B02617,40.71,-74.05,2
Jul,B02617,40.71,-74.04,113
Jul,B02617,40.71,-74.03,28
Jul,B02617,40.71,-74.02,1449
Jul,B02617,40.71,-74.01,7280
Jul,B02617,40.71,-74,1326
Jul,B02617,40.71,-73.99,695
Jul,B02617,40.71,-73.98,289
Jul,B02617,40.71,-73.97,806
Jul,B02617,40.71,-73.96000000000001,1907
Jul,B02617,40.71,-73.95,1557
Jul,B02617,40.71,-73.94,1040
Jul,B02617,40.71,-73.93,335
Jul,B02617,40.71,-73.92,365
Jul,B02617,40.71,-73.91,56
Jul,B02617,40.71,-73.9,37
Jul,B02617,40.71,-73.89,11
Jul,B02617,40.71,-73.88,21
Jul,B02617,40.71,-73.87,26
Jul,B02617,40.71,-73.86,29
Jul,B02617,40.71,-73.85000000000001,29
Jul,B02617,40.71,-73.84,28
Jul,B02617,40.71,-73.83,98
Jul,B02617,40.71,-73.82000000000001,54
Jul,B02617,40.71,-73.81,14
Jul,B02617,40.71,-73.8,31
Jul,B02617,40.71,-73.79,34
Jul,B02617,40.71,-73.78,31
Jul,B02617,40.71,-73.77,6
Jul,B02617,40.71,-73.76,6
Jul,B02617,40.71,-73.75,3
Jul,B02617,40.71,-73.74,10
Jul,B02617,40.71,-73.73,4
Jul,B02617,40.71,-73.72,4
Jul,B02617,40.71,-73.7,1
Jul,B02617,40.72,-74.14,1
Jul,B02617,40.72,-74.10000000000001,5
Jul,B02617,40.72,-74.09,15
Jul,B02617,40.72,-74.08,16
Jul,B02617,40.72,-74.07000000000001,38
Jul,B02617,40.72,-74.06,33
Jul,B02617,40.72,-74.05,128
Jul,B02617,40.72,-74.04,246
Jul,B02617,40.72,-74.03,121
Jul,B02617,40.72,-74.02,657
Jul,B02617,40.72,-74.01,6993
Jul,B02617,40.72,-74,11231
Jul,B02617,40.72,-73.99,7658
Jul,B02617,40.72,-73.98,2633
Jul,B02617,40.72,-73.97,114
Jul,B02617,40.72,-73.96000000000001,3517
Jul,B02617,40.72,-73.95,1498
Jul,B02617,40.72,-73.94,791
Jul,B02617,40.72,-73.93,26
Jul,B02617,40.72,-73.92,4
Jul,B02617,40.72,-73.91,18
Jul,B02617,40.72,-73.9,27
Jul,B02617,40.72,-73.89,26
Jul,B02617,40.72,-73.88,28
Jul,B02617,40.72,-73.87,27
Jul,B02617,40.72,-73.86,54
Jul,B02617,40.72,-73.85000000000001,100
Jul,B02617,40.72,-73.84,132
Jul,B02617,40.72,-73.83,22
Jul,B02617,40.72,-73.82000000000001,22
Jul,B02617,40.72,-73.81,35
Jul,B02617,40.72,-73.8,63
Jul,B02617,40.72,-73.79,30
Jul,B02617,40.72,-73.78,15
Jul,B02617,40.72,-73.77,6
Jul,B02617,40.72,-73.76,4
Jul,B02617,40.72,-73.75,11
Jul,B02617,40.72,-73.74,14
Jul,B02617,40.72,-73.73,9
Jul,B02617,40.72,-73.72,1
Jul,B02617,40.72,-73.71000000000001,3
Jul,B02617,40.730000000000004,-74.15,1
Jul,B02617,40.730000000000004,-74.14,1
Jul,B02617,40.730000000000004,-74.11,1
Jul,B02617,40.730000000000004,-74.10000000000001,1
Jul,B02617,40.730000000000004,-74.08,12
Jul,B02617,40.730000000000004,-74.07000000000001,45
Jul,B02617,40.730000000000004,-74.06,65
Jul,B02617,40.730000000000004,-74.05,105
Jul,B02617,40.730000000000004,-74.04,152
Jul,B02617,40.730000000000004,-74.03,97
Jul,B02617,40.730000000000004,-74.01,4724
Jul,B02617,40.730000000000004,-74,10001
Jul,B02617,40.730000000000004,-73.99,9353
Jul,B02617,40.730000000000004,-73.98,5096
Jul,B02617,40.730000000000004,-73.97,182
Jul,B02617,40.730000000000004,-73.96000000000001,823
Jul,B02617,40.730000000000004,-73.95,713
Jul,B02617,40.730000000000004,-73.94,302
Jul,B02617,40.730000000000004,-73.93,7
Jul,B02617,40.730000000000004,-73.92,13
Jul,B02617,40.730000000000004,-73.91,14
Jul,B02617,40.730000000000004,-73.9,44
Jul,B02617,40.730000000000004,-73.89,32
Jul,B02617,40.730000000000004,-73.88,28
Jul,B02617,40.730000000000004,-73.87,80
Jul,B02617,40.730000000000004,-73.86,109
Jul,B02617,40.730000000000004,-73.85000000000001,100
Jul,B02617,40.730000000000004,-73.84,7
Jul,B02617,40.730000000000004,-73.83,8
Jul,B02617,40.730000000000004,-73.82000000000001,24
Jul,B02617,40.730000000000004,-73.81,40
Jul,B02617,40.730000000000004,-73.8,10
Jul,B02617,40.730000000000004,-73.79,18
Jul,B02617,40.730000000000004,-73.78,12
Jul,B02617,40.730000000000004,-73.77,1
Jul,B02617,40.730000000000004,-73.76,5
Jul,B02617,40.730000000000004,-73.75,1
Jul,B02617,40.730000000000004,-73.74,8
Jul,B02617,40.730000000000004,-73.73,5
Jul,B02617,40.730000000000004,-73.72,6
Jul,B02617,40.730000000000004,-73.71000000000001,7
Jul,B02617,40.730000000000004,-73.7,6
Jul,B02617,40.74,-74.08,3
Jul,B02617,40.74,-74.07000000000001,15
Jul,B02617,40.74,-74.06,33
Jul,B02617,40.74,-74.05,56
Jul,B02617,40.74,-74.04,214
Jul,B02617,40.74,-74.03,335
Jul,B02617,40.74,-74.01,6755
Jul,B02617,40.74,-74,8773
Jul,B02617,40.74,-73.99,12612
Jul,B02617,40.74,-73.98,5931
Jul,B02617,40.74,-73.97,1194
Jul,B02617,40.74,-73.96000000000001,402
Jul,B02617,40.74,-73.95,397
Jul,B02617,40.74,-73.94,115
Jul,B02617,40.74,-73.93,164
Jul,B02617,40.74,-73.92,269
Jul,B02617,40.74,-73.91,63
Jul,B02617,40.74,-73.9,50
Jul,B02617,40.74,-73.89,52
Jul,B02617,40.74,-73.88,76
Jul,B02617,40.74,-73.87,63
Jul,B02617,40.74,-73.86,60
Jul,B02617,40.74,-73.85000000000001,37
Jul,B02617,40.74,-73.84,6
Jul,B02617,40.74,-73.83,40
Jul,B02617,40.74,-73.82000000000001,22
Jul,B02617,40.74,-73.81,16
Jul,B02617,40.74,-73.8,9
Jul,B02617,40.74,-73.79,10
Jul,B02617,40.74,-73.78,15
Jul,B02617,40.74,-73.76,9
Jul,B02617,40.74,-73.75,11
Jul,B02617,40.74,-73.74,2
Jul,B02617,40.74,-73.73,2
Jul,B02617,40.74,-73.72,9
Jul,B02617,40.74,-73.71000000000001,7
Jul,B02617,40.74,-73.7,2
Jul,B02617,40.75,-74.15,3
Jul,B02617,40.75,-74.11,2
Jul,B02617,40.75,-74.06,8
Jul,B02617,40.75,-74.05,11
Jul,B02617,40.75,-74.04,69
Jul,B02617,40.75,-74.03,359
Jul,B02617,40.75,-74.02,57
Jul,B02617,40.75,-74.01,2440
Jul,B02617,40.75,-74,4477
Jul,B02617,40.75,-73.99,11756
Jul,B02617,40.75,-73.98,11194
Jul,B02617,40.75,-73.97,5217
Jul,B02617,40.75,-73.96000000000001,544
Jul,B02617,40.75,-73.95,406
Jul,B02617,40.75,-73.94,722
Jul,B02617,40.75,-73.93,175
Jul,B02617,40.75,-73.92,139
Jul,B02617,40.75,-73.91,134
Jul,B02617,40.75,-73.9,72
Jul,B02617,40.75,-73.89,151
Jul,B02617,40.75,-73.88,89
Jul,B02617,40.75,-73.87,34
Jul,B02617,40.75,-73.86,28
Jul,B02617,40.75,-73.85000000000001,70
Jul,B02617,40.75,-73.84,11
Jul,B02617,40.75,-73.83,62
Jul,B02617,40.75,-73.82000000000001,35
Jul,B02617,40.75,-73.81,6
Jul,B02617,40.75,-73.8,1
Jul,B02617,40.75,-73.79,7
Jul,B02617,40.75,-73.78,8
Jul,B02617,40.75,-73.77,4
Jul,B02617,40.75,-73.76,5
Jul,B02617,40.75,-73.75,10
Jul,B02617,40.75,-73.73,3
Jul,B02617,40.75,-73.72,13
Jul,B02617,40.75,-73.71000000000001,14
Jul,B02617,40.75,-73.7,4
Jul,B02617,40.76,-74.08,5
Jul,B02617,40.76,-74.07000000000001,2
Jul,B02617,40.76,-74.06,1
Jul,B02617,40.76,-74.05,3
Jul,B02617,40.76,-74.04,6
Jul,B02617,40.76,-74.03,66
Jul,B02617,40.76,-74.02,22
Jul,B02617,40.76,-74.01,5
Jul,B02617,40.76,-74,3716
Jul,B02617,40.76,-73.99,8240
Jul,B02617,40.76,-73.98,15783
Jul,B02617,40.76,-73.97,15020
Jul,B02617,40.76,-73.96000000000001,2927
Jul,B02617,40.76,-73.95,246
Jul,B02617,40.76,-73.94,52
Jul,B02617,40.76,-73.93,310
Jul,B02617,40.76,-73.92,498
Jul,B02617,40.76,-73.91,175
Jul,B02617,40.76,-73.9,35
Jul,B02617,40.76,-73.89,42
Jul,B02617,40.76,-73.88,44
Jul,B02617,40.76,-73.87,25
Jul,B02617,40.76,-73.86,20
Jul,B02617,40.76,-73.85000000000001,27
Jul,B02617,40.76,-73.84,129
Jul,B02617,40.76,-73.83,119
Jul,B02617,40.76,-73.82000000000001,38
Jul,B02617,40.76,-73.81,19
Jul,B02617,40.76,-73.8,19
Jul,B02617,40.76,-73.79,21
Jul,B02617,40.76,-73.78,9
Jul,B02617,40.76,-73.77,38
Jul,B02617,40.76,-73.76,13
Jul,B02617,40.76,-73.75,5
Jul,B02617,40.76,-73.73,3
Jul,B02617,40.76,-73.72,2
Jul,B02617,40.76,-73.71000000000001,6
Jul,B02617,40.76,-73.7,2
Jul,B02617,40.77,-74.13,1
Jul,B02617,40.77,-74.07000000000001,1
Jul,B02617,40.77,-74.06,1
Jul,B02617,40.77,-74.04,9
Jul,B02617,40.77,-74.03,35
Jul,B02617,40.77,-74.02,40
Jul,B02617,40.77,-74.01,5
Jul,B02617,40.77,-74,227
Jul,B02617,40.77,-73.99,3154
Jul,B02617,40.77,-73.98,5171
Jul,B02617,40.77,-73.97,2198
Jul,B02617,40.77,-73.96000000000001,5586
Jul,B02617,40.77,-73.95,3080
Jul,B02617,40.77,-73.94,125
Jul,B02617,40.77,-73.93,248
Jul,B02617,40.77,-73.92,426
Jul,B02617,40.77,-73.91,278
Jul,B02617,40.77,-73.9,109
Jul,B02617,40.77,-73.89,751
Jul,B02617,40.77,-73.88,160
Jul,B02617,40.77,-73.87,3815
Jul,B02617,40.77,-73.86,1626
Jul,B02617,40.77,-73.85000000000001,1
Jul,B02617,40.77,-73.84,15
Jul,B02617,40.77,-73.83,18
Jul,B02617,40.77,-73.82000000000001,13
Jul,B02617,40.77,-73.81,10
Jul,B02617,40.77,-73.8,6
Jul,B02617,40.77,-73.79,12
Jul,B02617,40.77,-73.78,6
Jul,B02617,40.77,-73.77,11
Jul,B02617,40.77,-73.76,2
Jul,B02617,40.77,-73.75,6
Jul,B02617,40.77,-73.74,6
Jul,B02617,40.77,-73.73,3
Jul,B02617,40.77,-73.72,1
Jul,B02617,40.77,-73.71000000000001,3
Jul,B02617,40.77,-73.7,3
Jul,B02617,40.78,-74.13,1
Jul,B02617,40.78,-74.07000000000001,2
Jul,B02617,40.78,-74.06,1
Jul,B02617,40.78,-74.04,2
Jul,B02617,40.78,-74.03,6
Jul,B02617,40.78,-74.02,17
Jul,B02617,40.78,-74.01,38
Jul,B02617,40.78,-74,4
Jul,B02617,40.78,-73.99,1003
Jul,B02617,40.78,-73.98,4299
Jul,B02617,40.78,-73.97,807
Jul,B02617,40.78,-73.96000000000001,3281
Jul,B02617,40.78,-73.95,3715
Jul,B02617,40.78,-73.94,226
Jul,B02617,40.78,-73.93,30
Jul,B02617,40.78,-73.92,116
Jul,B02617,40.78,-73.91,168
Jul,B02617,40.78,-73.9,44
Jul,B02617,40.78,-73.87,2
Jul,B02617,40.78,-73.86,2
Jul,B02617,40.78,-73.85000000000001,15
Jul,B02617,40.78,-73.84,16
Jul,B02617,40.78,-73.83,6
Jul,B02617,40.78,-73.82000000000001,12
Jul,B02617,40.78,-73.81,11
Jul,B02617,40.78,-73.8,7
Jul,B02617,40.78,-73.79,7
Jul,B02617,40.78,-73.78,23
Jul,B02617,40.78,-73.77,5
Jul,B02617,40.78,-73.75,2
Jul,B02617,40.78,-73.74,1
Jul,B02617,40.78,-73.73,9
Jul,B02617,40.78,-73.71000000000001,4
Jul,B02617,40.78,-73.7,9
Jul,B02617,40.79,-74.08,2
Jul,B02617,40.79,-74.07000000000001,4
Jul,B02617,40.79,-74.06,3
Jul,B02617,40.79,-74.05,8
Jul,B02617,40.79,-74.04,9
Jul,B02617,40.79,-74.02,5
Jul,B02617,40.79,-74.01,9
Jul,B02617,40.79,-74,21
Jul,B02617,40.79,-73.99,1
Jul,B02617,40.79,-73.98,1725
Jul,B02617,40.79,-73.97,2087
Jul,B02617,40.79,-73.96000000000001,247
Jul,B02617,40.79,-73.95,853
Jul,B02617,40.79,-73.94,285
Jul,B02617,40.79,-73.93,32
Jul,B02617,40.79,-73.92,64
Jul,B02617,40.79,-73.85000000000001,4
Jul,B02617,40.79,-73.84,30
Jul,B02617,40.79,-73.83,7
Jul,B02617,40.79,-73.82000000000001,3
Jul,B02617,40.79,-73.81,10
Jul,B02617,40.79,-73.8,11
Jul,B02617,40.79,-73.79,14
Jul,B02617,40.79,-73.78,1
Jul,B02617,40.79,-73.75,1
Jul,B02617,40.79,-73.74,1
Jul,B02617,40.79,-73.73,18
Jul,B02617,40.79,-73.71000000000001,2
Jul,B02617,40.79,-73.7,3
Jul,B02617,40.800000000000004,-74.14,1
Jul,B02617,40.800000000000004,-74.12,1
Jul,B02617,40.800000000000004,-74.10000000000001,1
Jul,B02617,40.800000000000004,-74.07000000000001,5
Jul,B02617,40.800000000000004,-74.06,8
Jul,B02617,40.800000000000004,-74.05,1
Jul,B02617,40.800000000000004,-74.02,4
Jul,B02617,40.800000000000004,-74.01,4
Jul,B02617,40.800000000000004,-74,2
Jul,B02617,40.800000000000004,-73.99,6
Jul,B02617,40.800000000000004,-73.98,64
Jul,B02617,40.800000000000004,-73.97,1021
Jul,B02617,40.800000000000004,-73.96000000000001,606
Jul,B02617,40.800000000000004,-73.95,454
Jul,B02617,40.800000000000004,-73.94,362
Jul,B02617,40.800000000000004,-73.93,207
Jul,B02617,40.800000000000004,-73.92,30
Jul,B02617,40.800000000000004,-73.91,24
Jul,B02617,40.800000000000004,-73.85000000000001,1
Jul,B02617,40.800000000000004,-73.82000000000001,9
Jul,B02617,40.800000000000004,-73.81,2
Jul,B02617,40.800000000000004,-73.75,4
Jul,B02617,40.800000000000004,-73.74,2
Jul,B02617,40.800000000000004,-73.73,2
Jul,B02617,40.800000000000004,-73.72,1
Jul,B02617,40.800000000000004,-73.71000000000001,1
Jul,B02617,40.800000000000004,-73.7,1
Jul,B02617,40.81,-74.15,1
Jul,B02617,40.81,-74.14,2
Jul,B02617,40.81,-74.13,1
Jul,B02617,40.81,-74.12,2
Jul,B02617,40.81,-74.11,3
Jul,B02617,40.81,-74.10000000000001,7
Jul,B02617,40.81,-74.08,11
Jul,B02617,40.81,-74.07000000000001,18
Jul,B02617,40.81,-74.06,1
Jul,B02617,40.81,-74.01,3
Jul,B02617,40.81,-74,3
Jul,B02617,40.81,-73.99,8
Jul,B02617,40.81,-73.98,4
Jul,B02617,40.81,-73.97,115
Jul,B02617,40.81,-73.96000000000001,579
Jul,B02617,40.81,-73.95,584
Jul,B02617,40.81,-73.94,448
Jul,B02617,40.81,-73.93,88
Jul,B02617,40.81,-73.92,27
Jul,B02617,40.81,-73.91,13
Jul,B02617,40.81,-73.9,12
Jul,B02617,40.81,-73.89,2
Jul,B02617,40.81,-73.88,3
Jul,B02617,40.81,-73.87,1
Jul,B02617,40.81,-73.86,8
Jul,B02617,40.81,-73.85000000000001,3
Jul,B02617,40.81,-73.84,1
Jul,B02617,40.81,-73.83,3
Jul,B02617,40.81,-73.82000000000001,2
Jul,B02617,40.81,-73.81,10
Jul,B02617,40.81,-73.8,2
Jul,B02617,40.81,-73.76,3
Jul,B02617,40.81,-73.71000000000001,2
Jul,B02617,40.82,-74.14,2
Jul,B02617,40.82,-74.12,1
Jul,B02617,40.82,-74.11,3
Jul,B02617,40.82,-74.10000000000001,1
Jul,B02617,40.82,-74.09,1
Jul,B02617,40.82,-74.08,2
Jul,B02617,40.82,-74.07000000000001,5
Jul,B02617,40.82,-74.01,2
Jul,B02617,40.82,-73.99,1
Jul,B02617,40.82,-73.98,7
Jul,B02617,40.82,-73.96000000000001,141
Jul,B02617,40.82,-73.95,270
Jul,B02617,40.82,-73.94,401
Jul,B02617,40.82,-73.93,64
Jul,B02617,40.82,-73.92,33
Jul,B02617,40.82,-73.91,31
Jul,B02617,40.82,-73.9,11
Jul,B02617,40.82,-73.89,29
Jul,B02617,40.82,-73.88,5
Jul,B02617,40.82,-73.87,6
Jul,B02617,40.82,-73.86,12
Jul,B02617,40.82,-73.85000000000001,9
Jul,B02617,40.82,-73.84,5
Jul,B02617,40.82,-73.83,1
Jul,B02617,40.82,-73.82000000000001,5
Jul,B02617,40.82,-73.81,2
Jul,B02617,40.82,-73.74,4
Jul,B02617,40.82,-73.73,1
Jul,B02617,40.82,-73.72,1
Jul,B02617,40.82,-73.7,5
Jul,B02617,40.83,-74.14,1
Jul,B02617,40.83,-74.11,2
Jul,B02617,40.83,-74.10000000000001,6
Jul,B02617,40.83,-74.08,2
Jul,B02617,40.83,-74.07000000000001,1
Jul,B02617,40.83,-74.05,1
Jul,B02617,40.83,-74,2
Jul,B02617,40.83,-73.98,3
Jul,B02617,40.83,-73.97,5
Jul,B02617,40.83,-73.95,173
Jul,B02617,40.83,-73.94,252
Jul,B02617,40.83,-73.93,266
Jul,B02617,40.83,-73.92,124
Jul,B02617,40.83,-73.91,11
Jul,B02617,40.83,-73.9,16
Jul,B02617,40.83,-73.89,10
Jul,B02617,40.83,-73.88,7
Jul,B02617,40.83,-73.87,15
Jul,B02617,40.83,-73.86,18
Jul,B02617,40.83,-73.85000000000001,13
Jul,B02617,40.83,-73.84,1
Jul,B02617,40.83,-73.83,11
Jul,B02617,40.83,-73.82000000000001,8
Jul,B02617,40.84,-74.15,2
Jul,B02617,40.84,-74.13,1
Jul,B02617,40.84,-74.12,2
Jul,B02617,40.84,-74.10000000000001,1
Jul,B02617,40.84,-74.09,2
Jul,B02617,40.84,-74.08,3
Jul,B02617,40.84,-74.07000000000001,4
Jul,B02617,40.84,-74,1
Jul,B02617,40.84,-73.98,4
Jul,B02617,40.84,-73.97,8
Jul,B02617,40.84,-73.95,61
Jul,B02617,40.84,-73.94,371
Jul,B02617,40.84,-73.93,12
Jul,B02617,40.84,-73.92,29
Jul,B02617,40.84,-73.91,25
Jul,B02617,40.84,-73.9,12
Jul,B02617,40.84,-73.89,19
Jul,B02617,40.84,-73.88,21
Jul,B02617,40.84,-73.87,21
Jul,B02617,40.84,-73.86,24
Jul,B02617,40.84,-73.85000000000001,20
Jul,B02617,40.84,-73.84,15
